id,label,1
4894717135,wheel1317,0.14
45754706,Predestined777,0.16
207638718,lobowski,0.28
2898721132,biffslime,0.27
229732637,VerumEstLiberta,0.33
264933553,Larry_in_Ohio,0.32
16167937,Asmiracle90,0.2
793964893800112128,kranmars11,0.53
19863261,AngelOfficial,0.49
861868506,FletcherCbpaws,0.57
4623007456,CannonballRoll,0.35
107306194,BlckGirlsMatter,0.62
374800014,nicktinik,0.31
4665099555,Dollymunoz16,0.31
751385595168059392,HairyManchester,-1.0
1861366094,marustaab,0.31
216566501,RachelAUHolder,0.16
736219370376990724,tedyredtedyred,-1.0
782219111606652928,tootlesintenn,0.42
771941533054541824,VivaELTrump2016,0.38
706884805439332353,EvaStanevam,0.26
4436638932,JayinWashington,0.41
63868668,theshantix,0.16
2937726345,ericsworrell,0.36
2535958714,willsmidt6464,0.46
736412037111156738,heytuffgoy,0.34
721329892,its_cooke_baby,0.33
758700830165827584,NinjaPolitix,-1.0
4576799353,trump2triumph,0.39
2192801620,bknndyjr,0.26
3679902917,DonnaBosco1,0.2
2250013218,ForteSpeakers,0.4
703421609630105600,thedonald4us,0.24
220181900,dm3300,0.32
794522766724792320,shekelsteinbro,0.29
749093840846401537,debkelley0731,0.42
3034696782,butlerianjihadi,-1.0
4352789593,KatGonzales5,0.36
400294294,birrdytalk,0.39
76081768,Chrismc44,0.41
2490929974,PattyWheeler12,0.38
705552616315494400,Len21878832,0.48
35248303,Manuyakima,0.27
783530054865285120,ed_scheid,0.5
53976892,floata,0.22
739944055241617408,smithalamd,0.31
891114542,gmiller1952,0.59
401160964,baconluv87,0.22
3193595360,1ontmom,0.25
193438058,031196Marine,0.13
36199946,R_BalS,0.13
784815159537573888,InformersWave,0.25
124504002,Gerard_Hilinski,0.45
793364808917737472,KatieeeeTaylor,0.22
375669510,railgirl1952,0.58
763830071727493120,SheriHerman10,0.35
3271901318,BartMcCoy5,0.51
393775856,Mr_Gram_Taylor,-1.0
789119558237970432,dschulz20284,0.26
745852214493777920,innehall,-1.0
232314623,dea619,-1.0
777229123752124416,Prayers4Trump,0.24
2940884871,ibngibril,-1.0
15240212,HopeReeder,0.54
2907677723,wolfsburgLtdEd,-1.0
27711663,msalott,0.46
3309927150,SmokinSam420,0.55
16642248,Matoozie,0.14
2187093872,ggaby591,0.48
747107404714807300,ncarolina7516,0.41
1069185114,CindyBarnettUSA,0.24
616474101,CarsonMitchell8,0.32
2954137227,Samstwitch,-1.0
21282485,ajnalight,0.29
3358429634,theWaggernaut,0.32
762496792139227138,TheLiePolitic,0.51
102774350,realtortto,0.3
456636296,clnbasecamp,0.36
3106534151,PatriotGeorgia,0.49
762802687544963072,Shortcircuit24k,0.32
303896480,justinpgdr,0.44
16673839,DavidCGarrett,0.3
782907069011726336,geri_vermac,0.3
29659976,Poopoonagen,0.33
118834118,Cenepk10,0.19
60730035,CiciGtz,0.33
140409016,The___Jay,0.34
746757128937963520,tvillehammjamm,0.39
3157366293,IvanJr94,0.43
276585326,nocbc,-1.0
3229126693,cfigj5,0.22
730071313080066052,docboleyn1,0.37
14781809,grannie12001,0.34
334189096,FERRALARENDON,0.2
592853778,DanielNanle,0.18
328288868,peterfelipe1910,0.21
1012874467,Pikipepi,0.56
295966275,vmetu,0.39
1697320214,Countrygrown35,0.49
4861429539,SDean339,0.37
2832448102,magasupporter,0.36
1555236642,davisiain0,-1.0
62907620,deetav,0.39
490975532,larouti,0.53
713489735428124672,jackhinson45,-1.0
1640975034,carolfhandy,0.61
705196121363243008,judydock,0.34
299934350,CrimsonLadydu,0.44
46252269,jbritta,0.3
388664756,Papa_Bear_Paul,0.12
47253057,RogerJStoneJr,0.33
765962124837486592,PatPatojson,0.5
538610388,sandrardsantos,0.43
38036708,desifoxx,0.49
2340079906,elleshwaer,-1.0
2947709045,RealTrollNews,0.16
2565303782,StephenAlley64,0.31
260288666,monkey_dragon88,0.27
1210332085,bunkerhillexpre,0.25
227438020,AliciaDede,0.35
1668927602,alexwhiteart,0.33
404795493,lrmortensen,0.39
2555209885,rynaSJ_,0.57
771173751274614784,El_Prez_Trump,0.31
754684431340822529,ikkelinear,0.33
1622291822,shady_brando,-1.0
3243442856,1DoWhatIsRight,0.36
12365662,BertAnderson,0.35
2204552464,Terryhk1Carter,0.35
2751618611,ProgtopiaBooks,0.4
779334883399172096,Milly_voter,0.29
3628042032,NumbRealist,-1.0
2282563584,gertonshref,0.3
733720294767005696,ToddB1992,0.41
706996318854582273,mkp594,0.33
789877763641446401,SAJzaJza,0.47
151622477,CaroleGilman,0.24
3343099876,BIZeach_LIZife,0.34
725084393488801792,walsteadtanner,0.27
740358125392408576,jajones338,0.4
766369801782566912,BillytheKID3579,-1.0
865060466,watchmennews,0.61
786265679444008960,AntiMsM1,0.47
244185134,bVandergraf,-1.0
532774287,Markperugini1,0.21
719174272866869248,sophierasor,0.5
143888401,NikLentz,0.3
721563885325553665,terri_cantrell,0.34
3335841262,sherrikear,0.46
756926979300028416,kathy_kochs,0.34
2257281216,jimmyjackjrs,0.24
2556006115,KingBugsy423,0.25
945107768,ShariJoel,-1.0
124069045,starmlw,0.34
898927489,jenjifero,0.3
787509697129484290,Highway2Mel007,0.24
779570065012318208,AnthonyMo1990,-1.0
2498276575,brotzkocken666,0.39
435521563,WD_Lady,-1.0
4446582923,rduvall1967,0.34
736295079883608064,ethaniel_wilson,0.26
1177491776,MPS1935,0.38
737693116753453056,clair_grimes,0.29
4279295662,brian_vanvreede,0.34
2369216078,MichelinaTvDin,-1.0
2351085896,steelred5b,0.35
707501340805562368,P4Ppoet,-1.0
98101047,jihadaeon,-1.0
1225778983,pathoflife13,0.45
176830279,StillUSA1st,0.42
723758122729250817,EarWax_inc,0.31
4660013206,cmrose999,0.61
371784724,stoneface42,0.19
785861752361746433,Takemuricaback,0.26
263829580,AlmostWrecked,0.26
2396849574,lauraaloo,0.28
633067163,CAP741776,0.41
326825780,Chuck3960,0.39
4866734218,PaidePhoebe,0.11
1547422484,sckintoki,0.21
792543433348964353,angelr_1ove,-1.0
3302298378,Portuguesewife,0.25
110889836,IVIich4eL,0.3
560768567,1Nation2Parties,0.53
789949481865338880,MadeleineHamon,0.28
935859349,SnarkStrike,0.48
2194393136,RawlingsBob,0.37
1955193708,CrustyVet4Trump,0.17
111041751,mikesychr,0.22
159180954,OriejiI,0.32
1543986138,stuartpstevens,0.49
4407185385,obama_speech,0.4
894415938,pennstfan,0.33
40442268,drwolfff,0.55
2375154235,ntfem,0.42
500805074,DCoreno,0.38
2612892450,allyboo_31,0.4
26277130,ConservativeRed,0.41
938069005,NoMoreWarTy,0.36
2167515762,Halcyon_angel_,0.24
2888841418,2burchs,0.34
58708159,ResistTyranny,0.51
460235751,UserGname2016,0.17
768902143822528512,AmericanWoman28,0.33
3234067815,DaldorenGaming,0.4
3084601743,JayJaywalker601,0.45
2371990877,horserider2244,0.22
751435304159019008,C06665418,-1.0
3872372007,idk_u82,0.3
885741559,JDE6321,0.46
71686583,kgvet,0.3
42769580,bobinfanti,0.3
2812189554,timhuggins1213,0.32
95936044,Non_Agression_P,0.42
235887538,ProudPatriot33,-1.0
704221325779292160,BoFerguson21,0.43
705369369,GaTechFan10,0.15
506679272,leemgourlay,0.36
3139101181,lorimerchant3,0.16
2785682992,ToryAll,0.39
710636057130209281,BBBoomer4Bernie,0.55
3328134453,emortal_the,0.69
169315871,KimoMcd,0.51
1975510315,JoAnnDolberg,0.3
447713267,redpilleconomic,0.19
4718357002,obannons19691,0.48
4267479933,CaroleHHutton1,0.46
601019861,JuanitaBurrows,0.36
2678662218,misskt_a_j,0.34
2298743826,CanadayMichael,0.48
763789779775344640,AgentSergeevna,0.51
490882435,2A_1789,-1.0
4808784389,jimbostj15,-1.0
2663516173,WwwCpclang,0.29
774672876389531648,BranconnierS,-1.0
21112972,Heparin,0.51
3522274402,1776infowarrior,0.41
205371115,heathrodgirs,0.42
17980523,mitchellvii,0.37
2575669503,DireWolfGrl,0.4
771016020832256000,HateSpeech4TW,0.15
1420739510,dwyer_barbara,0.38
74144130,CatholicLisa,0.33
22222653,YoungCam405,0.23
4881175059,1l81l6nl6n4,0.25
1595145768,yosukdiscolord,0.25
129949447,marty713,0.42
27600105,reysr4,0.35
791506470550564864,100011crusader,0.38
2993449593,Portosj81J,0.48
75424399,flyhightiff,0.25
2276677269,Michell25026347,0.27
759557216345088001,williamsburg101,0.34
426713083,SimmSmoke,0.15
3167792656,Ssg_Ret_Infntry,0.28
49122922,Mike121948,0.23
986996556,mckinney_jared,0.33
46193096,tiaaa77,0.31
372465726,EastTexasMud,0.31
728570711124680704,stevekrdrp,0.43
3367318187,BarryKathyJ,0.4
717449149810143232,maggbyrf,0.26
784984271102418946,DonWeldy,-1.0
788532739288866820,SandyKrue,0.41
740913875453906944,DEastman30,-1.0
716002600626298882,TomasOtanez,0.3
3196498726,KateLaterally,0.44
340051771,KennyO78,0.18
770375237657505792,Jenb3216,0.58
526017873,Vitilago,0.4
542997188,hockymom5,0.35
265579433,Reaperon1,0.35
758470735811665920,shmedium_m,0.49
2707013208,palinSMASH,-1.0
23104561,TikiMac,0.39
69013390,stick375,0.35
515664415,jmdonsi,0.4
764643388385693696,Lords_of_Light,0.26
20850076,DancrDave,0.53
64114176,TheMrsDarcy,0.32
62291474,ctweezy,0.23
1690150520,hergert_adam,0.21
17354200,ASPROELLA,0.21
179280878,kalau808,0.42
571036236,LLSteveA83,0.32
1921517018,price_emj,0.45
26425877,lisalicious12,0.38
29108589,starlady24,0.34
2389965782,Peter_Ohsol,0.35
64935186,jenniferluthy,0.41
779391954249449472,CDeplorable,0.29
706848612727328768,JamieButts4,-1.0
3007312531,rubiwenmc,-1.0
427614825,lukeyankeefan2,0.41
734755116780249089,zyklonbeast,0.43
450139024,RheaumeForever,0.37
1205345930,jwhitman888,0.18
760417451708444672,babykins2016,0.32
777380221750173697,shadilayylmao,0.54
2960002796,m_harrs,0.2
226841655,ZenaMorse,0.41
177584156,jjauthor,0.6
3406532356,Greg241218661,0.46
27777776,dbronson,0.23
605963171,babysgramma,0.37
24197612,AmericanPlush,0.35
19380916,Anzers,0.38
2599136157,BenB388,0.35
2964723836,gobweiss,0.28
128230509,jwardz,0.4
187351126,KMCaton,0.36
513559496,BEBolly71,0.23
4266858777,is_that_true,0.29
2175358638,TheBslimB,0.21
531907506,JohnAnastasio56,0.45
3198007208,jeannette722,0.41
2581320411,gregmwells,-1.0
2931241601,fitcoed93,0.32
354636141,Glross1026,0.15
386005390,gutiemary,0.37
324793493,ahithopel,0.35
36549798,VikiLVelazquez,-1.0
531192647,MikeWolfe1240,0.39
1699786620,YagueLuisa,0.33
591358016,tularockstar,0.25
717044114903072768,natashavnyc,-1.0
714522046911229952,Workers4Trump,0.3
2404897406,Dmitri_Gusev,0.35
169947789,twiez07,0.48
2870862382,Dollygirldublin,0.44
1072323325,onlyXknives,0.21
2429705118,WAZNTHERYEAR,0.38
40103823,metiehx,0.21
44260891,mitchr777,0.22
3456003073,FeistyLF,0.38
1959863778,KazMoMachine,-1.0
59709743,jenbrunelle2,0.32
4786763677,MOVEFORWARDHUGE,0.54
18336239,kotuzak,0.33
20949790,AGiantDuck,-1.0
567345835,alezzioG,0.28
860982284,scottimccc,0.36
2914769599,SoniArt123,0.29
723929245710475264,BeaucageRichard,0.24
772204212201590789,4da_ppl,0.36
2856154741,AngelaTange65,0.35
2250377624,mctomkat873,0.44
95199214,yllekonadnerb,0.58
74179515,Susiehs,0.39
760658746305548288,aquasuede,0.37
991330362,MarkoSket,0.3
409216221,JakeBywater94,0.27
75903151,AlexLFz,0.31
546305533,1MikeRichardson,0.34
1097689651,orenholderfield,-1.0
50948136,sigstarget,0.35
1481460001,isabell08481837,0.27
341920476,Therealtesp,0.33
4767259425,edfost78,0.43
332984833,MelindaB56,0.45
763044974745182208,erica4oux2,0.45
486199439,Junderscoreling,0.29
583687484,eltheus,-1.0
775432673439338497,KickinBrass1,0.37
21930343,PatDugan,0.46
792473547667046406,Hinojosa1007,0.31
526645243,JJHartford,0.25
423560041,lisaturnerdecor,-1.0
3315703711,alt_centrist,0.56
4013745015,JSOC_DF,0.39
730056968237371398,g_b_linton,0.39
2194758303,RiderJuanita,0.56
2604272648,theocintric,0.43
787461311785476096,GwenCrouse,0.37
730971697210228736,bercy_gabriel,0.42
363266582,Romansilvercoin,0.49
22853555,Bottone6,0.31
518347621,Jo3Gr33n,0.29
4660393213,altWESTERN,0.32
742822332427735041,ceenone3,0.57
163217488,webwildink,0.39
2695613960,RayKalsitrant,0.24
18437547,ronoe,0.45
781360633933500416,IndentingIsEasy,0.39
4158758146,GmanFan44,0.44
621162806,Heavens211,-1.0
1924904623,MousseauJim,0.57
891939067,kateb722,0.33
114345786,Ben_Benghazi,0.37
3015483725,CobyTaylor73,0.15
2987881349,nwstate,0.26
15467680,tevet,0.39
329954688,Idahograybeard,0.44
3232420087,RobertByerley,0.23
350261087,PabloLeslie,0.38
49941653,releeusa,0.38
15502432,PartingThots,0.44
29611208,JonnyQuest2,0.21
4547821336,pissedoff53,0.46
115128109,ohfuggles,0.2
1164139794,FreewayFlyer396,0.36
337900109,ErpelderNacht,-1.0
425181608,Wiseyone81,0.35
3311261335,pozgroms,0.34
885733974,Stonewall_77,0.43
1921894028,VasileFalcone,0.37
464400096,DonaldAinsworth,0.28
82616432,jhjulian1956,0.4
728710508019253248,JudyRe8,0.24
359703527,WinnetkaTea,0.14
500364973,sambosam4,0.24
788934526005149696,Triangle3y3s,0.25
3366943366,LifeofjohnnyD,0.31
749703015355953152,truckermarkc,0.35
2691301089,usn112006,0.3
458542982,carolehers,0.28
817905692,SellsKristin,0.36
537563949,doctormalibu,0.36
3075712116,abitofbrittUS,0.31
214119314,iMagusX9,0.25
3225642185,america_trust,0.39
480992011,DJ_Scribblz,0.34
34791275,DZRHMSLF,0.22
88273330,SOAPBOX77,0.37
17379398,EarlyGirlSC,0.3
259147714,LeronLFC,0.15
713386746856255488,HopeDispy,-1.0
3138282135,mgifix4u,-1.0
3358431453,DianePavlick,0.29
400073304,akcrowe,0.39
789945249728716800,IanOvertoni,-1.0
4824422625,ChauvinistPigs,0.54
1267142234,DogHeaven4sure,0.58
201927628,blesseddaily34,0.33
28098271,lamendel,0.45
2253860190,tk_atty,0.38
2568205389,TracyBrendal,-1.0
4479753433,M256A1,-1.0
782217508665327618,IlonaMcGee1,-1.0
34886325,dragonswish,0.34
48734245,pilotfo64,0.29
832113828,Rosegalwines,0.54
756903958610907136,familyofhunters,-1.0
264732561,Learned_B,0.45
65876613,rplochner,0.29
4202559260,RogerThatB17,-1.0
3499636752,tvogvo,0.35
49606484,RogerOlivieri,0.44
2748845459,tonyrobbetse,0.3
3075298197,GoushaGoushad,0.31
910728050,loverlips13,0.27
1142469860,KellerZoe,0.36
759354603750191104,noah1981us,0.41
699344605888782341,WesleyRickard,-1.0
720071966724661248,Info__Warrior,0.32
58174783,Wasabi0412,0.27
719941638995513345,TrumpWoman4,0.35
1259393028,fawn_mac,0.43
120333328,4clubs4,0.24
398433535,RocketRonnie44,0.13
1940729918,MichalAdamczyk3,0.42
19418408,debsinger2,0.34
780882356315971584,Wanchen20,0.52
470037777,onewsewmn,0.23
2691413100,LilLinee,0.31
1325906214,DunlapTattler,-1.0
4875352630,magsagain2,0.46
39502036,berkey_filters,0.75
195447075,selicaaxo,0.24
16106016,laineymel,0.31
49465966,Anutfish,0.28
176081577,riflemanjsh,0.42
242527201,foomoto,0.26
2752192451,amentilone,0.37
523986537,LarissaBaca,0.51
452567693,dustbrother1,0.32
1461779965,LoriBucksar,0.34
2376596682,JerryTravone,0.42
323085742,scottthong,0.32
459352886,LordOfAngband,0.29
21067606,jdptootall,0.19
70125620,dkmkc2000,0.35
780598056290885632,NotWithH,-1.0
746108693838766080,postmeeuw1,0.26
2458562172,AlexiaSymonee,-1.0
775695363109949440,t2pacula,0.25
3131644077,dethwrecker,-1.0
722420172124852224,BayouBare,0.37
3306485451,battenfobs1,0.55
788431000682500096,NimbleCentiped1,0.4
1381816832,bouwman_m,-1.0
2750309806,akjc77,0.34
778472879683801088,MrsWunami,0.49
1317209479,ChadZody,0.19
4521330855,alllibertynews,0.66
238997174,ThreeequalsOne,0.27
1592453774,News__La,0.52
95094897,NutricionTotal,0.48
314243234,SweetFreedom29,0.59
3118408286,ravindranathm13,0.4
99579410,WhitleyG,0.16
765306808978202626,TinaOrt79591465,0.31
240682764,hidefullofHoney,0.27
1345660627,teacherstuff54,0.26
75955321,King_Morbid,0.29
744655509345689600,intense41,0.29
707564824859783168,cssancrab1,0.3
223666042,HereNow71,0.23
54479718,Kukster88,0.23
791075490891177986,Sks60555510,-1.0
438827648,_Gerson21,0.28
1347984576,Kath_meg,0.34
702229568812412929,AwakeNancyRN,0.34
790104521452249088,musketball76,-1.0
767820973,bds1951,0.2
2148332881,USAdebtcrisis,0.44
1238520968,DalaNilsson,0.42
29801410,GoldenMouth397,0.52
746758787436994560,YoshiZ455,0.31
418320988,53percenter2012,0.3
181697257,thajerm,0.14
4731347430,I81Too,0.4
52794434,CamiloMarino,0.35
3345484813,RevRon07,0.52
50043356,snbrob3203,0.42
4883584173,JSilamianos,0.33
2638077076,tinartye,0.36
776167851099099137,lukasz_plonka,0.4
700423587061043200,stolenTC,-1.0
20681749,serengetisun,0.41
3239029664,JamesCl64353275,0.34
2553345841,Pro_1fe4,0.46
785261966080217088,da_bo121,0.34
232341555,annemarierozen,0.25
725074852596580353,musicislife7621,0.21
714115470731784192,drmrs121,0.31
78673069,IsraelTruthWeek,0.31
1975987086,bearbuck82,0.12
959349781,lbbowyer84,0.43
4503128412,ChadRowland3,0.41
24226617,Vlad2075,0.31
2934033061,0d74125c047c43b,0.54
777126939605684225,PatriotJewelUSA,0.53
2651159225,ratrovarelli,0.22
75080436,HUMPTYSCRUMPTY,-1.0
397218846,crimsonrain210,0.44
409957362,tecsupply,0.44
2246456797,Garretth104,0.29
758222556,GAGerl64,0.35
2360257718,cubans4you,-1.0
111800440,TopherCarlton,0.31
788500118324469760,PixlProphet,0.23
27665506,Raddmom,0.29
4787266529,TeamTrumpRussia,0.41
763827086826110976,TrumpSheri,0.41
2747676402,PasquinoMarifio,0.31
785348546459496448,JKane2020,0.3
703644811023118337,Derrickhemmingw,0.35
4048852873,ROB_e_79,0.42
885613333,KattyB14,0.36
2877335481,joestornaiuolo,0.44
537765788,Skymac12,0.32
205028527,chronoblip,0.32
1597555874,tootietopcat,0.42
244318780,Clayreevesjr,0.21
72724285,blogkatia,0.33
31916862,lauramalter,0.42
17769201,LisaMThornburg,0.3
322005131,DSGiri,0.37
2987929881,KarenCrow6,0.42
746772082155995136,KW7of8CC,0.33
4796109501,edgedreamer,0.62
794577681408880640,PureLotus7,-1.0
247860908,Cocofritz,0.21
362139965,adoptionofgrace,0.23
410076442,ChrisCoon4,0.47
3678420496,JerryWact,0.3
57529994,MooreHomes1,0.22
64914038,AmericanMom2,0.41
2751363538,strudders_cfc,0.35
629161818,doinotlaugh,0.61
155054251,pjgentle,0.21
3320162235,jabruzzoPLS,0.5
266721397,hhenriquezYWF,0.47
4501459398,letsrollamerica,0.36
1143033450,CornMonique,0.37
787684256499769344,LGRIT25,0.47
310643025,johnmknox,0.45
274891222,bfraser747,0.55
584250571,Jacksgirl5,0.25
2834302360,Stoneshallow,-1.0
3012932259,BethanyB_AdamG,0.32
3468586467,orlandoandresm4,0.36
28034749,artmen,0.34
784156112853602304,myspringerBogar,0.35
978338100,ImSoConfused4,0.38
1337701074,Mom_of_IV,0.46
783415404270067712,blondeforTrump,0.33
4888504663,RubberBlon2,0.54
786286150528950272,Hillarys_Rotten,0.36
1475664978,GetOnTRUMPTrain,0.33
2338823611,billyjackyl,0.33
1604396971,tommy93291921,0.31
1561539391,libertylady44,0.36
712762661776322561,vhfancc,0.31
1625607110,ProtectronArmy,0.18
4503215594,MegFord7,-1.0
3000731108,DianasSFITeam,0.35
118708596,Southernkiddo,0.21
338120667,SpaceyKCBlondie,0.32
16371169,salted3,0.35
2867786359,ssm631,0.26
930988064,drwhyer,0.36
1601751318,Paul55770744,0.34
1426710036,EversFam,0.55
1553531790,Insomniac1985,0.37
287668387,AKDBBmmC,0.18
414563038,TMB3000,0.36
789876171030732800,ModjajiTen,0.28
2389476140,raidermike5569,0.35
824006152585379840,VicciTrue,-1.0
1695217200,d_oversole,0.4
725683704337719296,taneichel,0.28
3225075195,StevenWiseOwl,0.36
1283874588,Eteins_Ta_Tv,0.35
2769315279,pn1usnavyretir1,0.39
343124987,Birdywic,0.53
1911047845,juan_juancame40,0.37
2437505030,ColdSober787,0.54
260472621,warren_campbell,0.24
3589220899,JenBumpas,0.38
144495813,Figaro89061,0.31
2415253009,LeliUndra,0.29
490834665,JodyCacioppo,0.38
1107837085,crazycatsparkle,0.31
732353954424578048,Loverso_45,0.37
2440620382,svagdis,0.5
370827550,EseKansaiJinBen,0.26
211025537,Malcolm_fleX48,0.31
758892492104142848,murphy_marita,0.38
3312540300,SteuerCarla,0.31
187832891,PatrickOHenryTX,0.3
615692074,emperorphil,0.676666666667
3384385671,321Chapp,0.49
477018429,thislifetoday,0.26
454737080,nikluse,0.26
2947982368,4c39fc53333c4d8,0.41
211330352,mikesm1991,-1.0
712323988815536128,frankd2870,0.34
784487746807169025,iamir2u,0.24
552809279,cityfireman1,0.36
23317891,docdhj,0.38
250875516,Not_w_HRC_perk,-1.0
60403583,1catherinesiena,0.46
16500383,rasama,0.25
3177941678,MamaB_L,0.6
738980966245371904,RN16861516,0.31
15165978,menashedisrael,0.22
16158692,jerzegurl,0.27
706991954408550400,macamaw61,0.39
710088641243123712,MannieMforever,0.43
2709836450,dannymoran34,-1.0
4805733373,Noahsbet,0.26
510609255,ReconmomC,0.26
3304796160,PCsBeard,0.34
1904454054,summertimealwys,0.46
36298390,Lightning509,0.27
2605952688,serz1914,0.5
62070111,mcphersonfamily,0.35
790609284702826496,ChuckRoss13,0.37
713729940907298818,who4149,0.46
751211412,notpcjanet,0.32
3832888097,DeplorablyHappy,-1.0
716485050145964033,venfarns,-1.0
3214757596,lbasscook,0.38
16676983,TheJeffGoldman,0.28
26388848,r1965rainey,0.38
3239853627,Bernie4People,0.35
712257987520372736,1proudamcitizen,0.37
714878737381101568,StarryKnight47,0.34
3433744403,PamelaMancuso5,0.47
3666268342,CastileLeonda,0.38
94483109,lpndj6,0.15
292987643,FearnJenni,-1.0
792906569310670848,FelixTempus,0.38
29048085,LaurelCatherine,0.53
415552102,DennisMurphy15,0.42
4259334800,BlueFalcon3P,0.32
2569680516,childoflight4,-1.0
800847230,SandraTarr,0.23
1713020670,Apocalupsos,-1.0
425496140,Lucy24Smith,0.57
343183085,DavidThayneS,0.22
771127026711457792,sherrie5562,0.36
792822549457633280,deces676,-1.0
575995680,JMVBlue,0.35
2890165361,bucknasty6,-1.0
27839828,MikkiL,0.34
21183809,SwissToni_,-1.0
335643550,nketter13,0.46
3771775759,pdelic2,0.31
133986655,dan26114,0.23
389987139,TheStoicSeer,0.44
4861446281,M_Richardson42,0.56
2438858671,DunnoAbout,0.36
4578923921,RichardTrubacek,0.29
220769252,Hansoff88,0.33
2416254386,elmorephd,0.42
743291698042703872,Trumpy44,0.37
875942989,leo_quinn,0.25
533074865,64dodger,0.39
3337287965,_LOCJ,0.25
1000360488,FloDaddelt,0.19
2997027117,cavu1911,0.37
511462837,lorifiore,0.19
1403085170,spacema09104056,0.34
217575068,rockynickydog,0.43
2331039880,bworrall2,0.34
435958880,pinksugar61,0.55
789106227892609024,emmascott1776,0.39
785340079,rebcar50,0.34
2917665944,ahdoahme,0.31
4492207332,roberthardytrb,0.38
707361456677752834,therealbob85,0.42
16043205,CherylReynolds,0.42
2477650625,gettingin007,0.28
2640418981,ref_educaniot,0.52
183875464,golfsally,0.44
786611393092919297,larner554,0.3
215010668,rklee24,-1.0
21000275,dee_white,0.26
3309884754,Keeblerqueen,0.44
750100337374158848,ellen56421422,0.46
2284353949,geometriaymas,0.49
738159472632176641,Silverdove14,0.3
3167885128,mikewilson6785,0.47
17748048,murrayanderson,0.22
548828636,UncleBill25,0.52
1914180367,Redandluvinit,0.37
99847545,capstone22,0.09
785334690454659073,StacyTa68567918,0.33
1255836218,SurtMjollnir,-1.0
988792045,retweetallowed,0.27
18107739,joshuetree,0.09
2220005352,RedRosecattail,0.23
4802984436,Manny6678,0.42
189632299,rongerbrandt,0.45
182542970,KontraZla,-1.0
836113483,Bmags1996,0.12
540002461,MindMappingMBA,-1.0
4878021700,KurtGibson7,0.32
15246549,jaspercoolidge,0.26
2273741413,_c_o_i_n_,0.26
754119485410406400,tyingmycravat,-1.0
1349357568,Hiking586,0.39
244722283,BunnyMama21,-1.0
552421902,KandiRider,0.43
2986665808,6ae025af2132401,0.22
763047910384758784,Tyrell_Wellick1,-1.0
739408592,JulieEdwards83,0.32
3406355121,sandnc2,0.37
993934674,rmarroe,0.3
4750409127,mu14007792,0.42
22191111,A3twitt,0.38
784428232703606786,BullyTechnique,-1.0
780484087907778561,christ_s_365,0.6
773144623812186112,Trumps_SM,0.36
3341167402,nathan_iren,0.44
25291915,EricDaniszewsk,0.24
781444941130166272,ApateNot,-1.0
189990034,BabyILikeIt_xD,0.34
4550502502,jimmy_tallboy,-1.0
751422806454394880,skeethazzard,-1.0
277200557,MericanDude,0.52
1403325440,ktrav123,0.38
723896723794440193,TornadoNewsLink,0.58
4311289161,id_gray1,0.37
725076888561979393,solmartpropert1,0.53
188105034,TrishaaLoo,0.34
95926972,_DeplorableMe_,0.29
457664731,gingirish,0.25
2829857279,deviousdaverose,-1.0
373697514,WhnItsLuv94,0.42
790990019208945665,whomadewho102,0.43
164918214,MHannanPoyner,0.42
4747582447,BobBackandForth,-1.0
2760314563,MrTJRuffey,-1.0
1871356207,MilburnCherian,0.41
2535329815,Coletrain541,0.42
846744007,us_pf,0.35
471546419,eprosounds,0.13
1112144912,mydogskylar,0.27
3167133651,ShortAnnamarie,0.47
540323881,billybatts6670,-1.0
1359561847,FoxCarlynfox,0.36
746116280856514560,cisppetta,0.41
756656323702456320,ClintonKaineSux,0.31
896663095,lfries63,0.17
3404096482,SusanWaitWhat,0.19
356858959,julesrprecious,0.45
22707143,DoreenParrish,0.36
783992865257099264,loochchio,0.47
785257087987093504,tigertrollz2,-1.0
1573693302,mroutch8,0.41
2806471434,mariestring16,0.17
2278259582,demishadowhunt,0.32
780543746911776772,SouthwellLeigh,0.37
68031935,stephrowepctdel,0.28
29051099,JTTriguero,0.56
1134733550,888Tiamo,-1.0
773728070897467396,Raider_Lau,-1.0
281582041,PC1170,0.3
750707209970024448,Mountincc,0.35
4907357938,chawk64834721,0.42
736664723505086464,KahlerSabrina,0.55
786964672662700032,zapddos2452,-1.0
2515686963,OfHous,0.42
760105555658625024,ERimback,0.23
68766132,TheErikPowell,0.17
188425645,DrJillJoyce,0.4
433180944,We_R_TheFrugals,0.46
459454101,sj_bama,0.26
235391593,ThatsClassic714,0.17
504914912,WWmorgan42,0.55
25333580,bonbon823,0.26
3241032604,fahrodej5567,0.41
132378981,kscrantz,0.22
998397548,binggreen,0.48
3852632832,TheWalrusPrince,0.22
570327991,portlandpen,0.45
2341977604,MyPlace4U,0.39
2935585568,justmyowndrama,0.33
22211869,robbinlyn,0.24
4799007915,DavioAdrienne,0.42
43018427,Trompem,0.24
27359464,K1er,0.38
392897999,fumbelsmcstupid,0.3
720211359078592513,VictoriaSumma,0.34
175907485,RESPECTPUNK434,0.4
127349780,theseeker73,0.39
2270414820,KNDetweiler,0.49
1516900555,RPSunnen,0.24
47245107,marksar12,0.36
2448553039,theonegenegreen,0.38
2271813558,myGianLuca,0.36
253362439,swgabriel,0.3
22237401,conndec,0.29
