Source,Target,weight
18643437,344362966,2.0
18643437,1344444050,1.0
18643437,742057349217681409,2.0
18643437,2801416642,2.0
18643437,2749345839,1.0
18643437,2371346971,1.0
18643437,90286882,2.0
18643437,311925651,3.0
18643437,211068552,1.0
18643437,791798669573894145,1.0
18643437,182265955,1.0
18643437,724425954739773441,1.0
18643437,41567024,2.0
18643437,86794987,4.0
18643437,756882141384892416,2.0
18643437,771362410464587776,1.0
18643437,4756403252,1.0
18643437,27246538,1.0
18643437,786226464542879745,1.0
18643437,767422731423997953,4.0
18643437,452906786,1.0
18643437,563840329,1.0
18643437,3100287020,1.0
18643437,705552616315494400,1.0
18643437,42283761,1.0
18643437,615350670,1.0
18643437,499028306,2.0
18643437,3318210126,1.0
18643437,790376106360770560,1.0
18643437,1120985490,1.0
18643437,786341891117809665,1.0
18643437,233042708,1.0
18643437,718319754,5.0
18643437,49072873,2.0
18643437,1161745994,1.0
18643437,758533677668143105,1.0
18643437,755269914,1.0
18643437,236734401,1.0
18643437,4306263074,3.0
18643437,287434334,3.0
18643437,4893882332,2.0
18643437,2338854559,1.0
18643437,271602903,4.0
18643437,773952818755538945,2.0
18643437,1898347759,1.0
18643437,289762786,2.0
18643437,2783495877,1.0
18643437,591951432,1.0
18643437,33759677,2.0
18643437,394231278,1.0
18643437,2396900088,1.0
18643437,2407277082,2.0
18643437,408112541,1.0
18643437,26347220,1.0
18643437,2977572178,2.0
18643437,2973318457,1.0
18643437,2816364947,1.0
18643437,765515454,1.0
18643437,782556135354015744,4.0
18643437,2759210288,1.0
18643437,785731597580500992,1.0
18643437,831864182,1.0
18643437,1658055696,1.0
18643437,3666323838,2.0
18643437,781730142833913856,1.0
18643437,175985856,1.0
18643437,78673069,1.0
18643437,826147004,1.0
18643437,3711377115,1.0
18643437,186656365,1.0
18643437,214829926,2.0
18643437,232341555,1.0
18643437,3078628110,1.0
18643437,105392971,3.0
18643437,3704509697,1.0
18643437,1942570267,1.0
18643437,59379287,2.0
18643437,2898721132,1.0
18643437,229732637,2.0
18643437,16167937,1.0
18643437,793964893800112128,1.0
18643437,19863261,4.0
18643437,4623007456,1.0
18643437,374800014,2.0
18643437,4665099555,1.0
18643437,751385595168059392,4.0
18643437,1861366094,3.0
18643437,216566501,1.0
18643437,736219370376990724,2.0
18643437,782219111606652928,1.0
18643437,4436638932,1.0
18643437,63868668,1.0
18643437,773728070897467396,4.0
18643437,736664723505086464,2.0
18643437,2192801620,1.0
18643437,2250013218,1.0
18643437,703421609630105600,1.0
18643437,794522766724792320,2.0
18643437,768892541693558785,3.0
18643437,3034696782,1.0
18643437,400294294,1.0
18643437,4313353574,1.0
18643437,566951220,1.0
18643437,164517537,2.0
18643437,783530054865285120,2.0
18643437,53976892,2.0
18643437,739944055241617408,4.0
18643437,891114542,1.0
18643437,401160964,1.0
18643437,3193595360,1.0
18643437,193438058,1.0
18643437,36199946,1.0
18643437,3134411065,1.0
18643437,375669510,1.0
18643437,393775856,3.0
18643437,745852214493777920,3.0
18643437,232314623,1.0
18643437,777229123752124416,1.0
18643437,773611653686554624,2.0
18643437,15240212,1.0
18643437,27711663,1.0
18643437,16642248,1.0
18643437,2187093872,4.0
18643437,747107404714807300,1.0
18643437,1069185114,1.0
18643437,616474101,1.0
18643437,2954137227,1.0
18643437,21282485,1.0
18643437,3358429634,3.0
18643437,762496792139227138,1.0
18643437,102774350,3.0
18643437,2507815202,1.0
18643437,303896480,1.0
18643437,16673839,1.0
18643437,782907069011726336,1.0
18643437,29659976,1.0
18643437,60730035,2.0
18643437,3157366293,1.0
18643437,276585326,1.0
18643437,3229126693,1.0
18643437,730071313080066052,2.0
18643437,592853778,3.0
18643437,1012874467,2.0
18643437,295966275,3.0
18643437,4861429539,1.0
18643437,2832448102,1.0
18643437,490975532,2.0
18643437,713489735428124672,1.0
18643437,705196121363243008,1.0
18643437,299934350,1.0
18643437,46252269,1.0
18643437,388664756,1.0
18643437,16906983,2.0
18643437,38036708,1.0
18643437,772913099879829505,2.0
18643437,2565303782,1.0
18643437,404795493,1.0
18643437,771173751274614784,1.0
18643437,754684431340822529,1.0
18643437,3243442856,1.0
18643437,12365662,1.0
18643437,2204552464,2.0
18643437,3628042032,1.0
18643437,733720294767005696,3.0
18643437,706996318854582273,2.0
18643437,786552496135077888,1.0
18643437,151622477,2.0
18643437,3343099876,1.0
18643437,159009432,1.0
18643437,740358125392408576,4.0
18643437,1426551440,1.0
18643437,786265679444008960,2.0
18643437,244185134,2.0
18643437,532774287,1.0
18643437,719174272866869248,1.0
18643437,721563885325553665,1.0
18643437,2556006115,1.0
18643437,124069045,1.0
18643437,898927489,1.0
18643437,779570065012318208,2.0
18643437,2498276575,1.0
18643437,786257795540590592,2.0
18643437,1177491776,1.0
18643437,737693116753453056,2.0
18643437,4279295662,2.0
18643437,2369216078,3.0
18643437,2351085896,1.0
18643437,707501340805562368,1.0
18643437,98101047,2.0
18643437,176830279,1.0
18643437,371784724,2.0
18643437,785861752361746433,1.0
18643437,2396849574,2.0
18643437,328939917,3.0
18643437,326825780,1.0
18643437,1547422484,2.0
18643437,131361119,2.0
18643437,560768567,2.0
18643437,789949481865338880,1.0
18643437,935859349,1.0
18643437,111041751,1.0
18643437,4407185385,4.0
18643437,894415938,1.0
18643437,40442268,1.0
18643437,2375154235,1.0
18643437,500805074,1.0
18643437,2612892450,1.0
18643437,586165566,1.0
18643437,58708159,3.0
18643437,768902143822528512,1.0
18643437,3234067815,1.0
18643437,3084601743,1.0
18643437,751435304159019008,1.0
18643437,791311721491226624,1.0
18643437,42769580,2.0
18643437,95936044,1.0
18643437,235887538,1.0
18643437,704221325779292160,1.0
18643437,29315398,2.0
18643437,705369369,1.0
18643437,506679272,1.0
18643437,3139101181,1.0
18643437,2785682992,4.0
18643437,710636057130209281,2.0
18643437,3328134453,2.0
18643437,169315871,2.0
18643437,4267479933,1.0
18643437,2678662218,1.0
18643437,2298743826,3.0
18643437,763789779775344640,1.0
18643437,490882435,1.0
18643437,4808784389,2.0
18643437,1553444053,1.0
18643437,21112972,1.0
18643437,725729550064340992,1.0
18643437,2575669503,1.0
18643437,1420739510,2.0
18643437,74144130,1.0
18643437,1595145768,1.0
18643437,129949447,2.0
18643437,30336420,1.0
18643437,75424399,1.0
18643437,2276677269,2.0
18643437,759557216345088001,1.0
18643437,426713083,1.0
18643437,49122922,1.0
18643437,986996556,2.0
18643437,46193096,1.0
18643437,372465726,1.0
18643437,3367318187,2.0
18643437,317498941,1.0
18643437,705443356,4.0
18643437,740913875453906944,1.0
18643437,716002600626298882,1.0
18643437,770375237657505792,2.0
18643437,526017873,1.0
18643437,542997188,1.0
18643437,265579433,1.0
18643437,2707013208,2.0
18643437,69013390,1.0
18643437,764643388385693696,1.0
18643437,64114176,3.0
18643437,62291474,1.0
18643437,38637761,2.0
18643437,17354200,1.0
18643437,179280878,2.0
18643437,571036236,2.0
18643437,26425877,1.0
18643437,2389965782,1.0
18643437,64935186,1.0
18643437,779391954249449472,1.0
18643437,3007312531,1.0
18643437,450139024,2.0
18643437,291513648,1.0
18643437,777380221750173697,1.0
18643437,177584156,1.0
18643437,3406532356,1.0
18643437,605963171,3.0
18643437,2599136157,1.0
18643437,2964723836,1.0
18643437,2335458098,1.0
18643437,513559496,1.0
18643437,4266858777,2.0
18643437,3886284912,1.0
18643437,531907506,2.0
18643437,712260481650724865,1.0
18643437,2581320411,3.0
18643437,3275383039,1.0
18643437,354636141,4.0
18643437,324793493,1.0
18643437,531192647,1.0
18643437,717044114903072768,1.0
18643437,2404897406,2.0
18643437,169947789,4.0
18643437,3456003073,2.0
18643437,1959863778,1.0
18643437,59709743,1.0
18643437,18336239,1.0
18643437,567345835,1.0
18643437,860982284,1.0
18643437,2914769599,2.0
18643437,723929245710475264,1.0
18643437,772204212201590789,1.0
18643437,2856154741,2.0
18643437,2250377624,1.0
18643437,760658746305548288,1.0
18643437,2821983629,1.0
18643437,50948136,3.0
18643437,4767259425,1.0
18643437,332984833,2.0
18643437,763044974745182208,1.0
18643437,486199439,1.0
18643437,583687484,1.0
18643437,775432673439338497,2.0
18643437,792473547667046406,1.0
18643437,526645243,1.0
18643437,196300844,1.0
18643437,3315703711,1.0
18643437,4013745015,1.0
18643437,272972289,1.0
18643437,2194758303,2.0
18643437,3707516413,1.0
18643437,730971697210228736,1.0
18643437,1292002213,2.0
18643437,22853555,3.0
18643437,2695613960,2.0
18643437,18437547,1.0
18643437,781360633933500416,3.0
18643437,4158758146,1.0
18643437,1924904623,1.0
18643437,891939067,1.0
18643437,114345786,2.0
18643437,3015483725,1.0
18643437,15467680,1.0
18643437,885729326,1.0
18643437,350261087,2.0
18643437,49941653,2.0
18643437,15502432,3.0
18643437,29611208,2.0
18643437,115128109,3.0
18643437,1164139794,2.0
18643437,337900109,2.0
18643437,425181608,1.0
18643437,3311261335,1.0
18643437,1921894028,2.0
18643437,1476144667,2.0
18643437,728710508019253248,1.0
18643437,788934526005149696,1.0
18643437,2691301089,7.0
18643437,817905692,1.0
18643437,3075712116,1.0
18643437,214119314,1.0
18643437,3225642185,1.0
18643437,480992011,1.0
18643437,17379398,1.0
18643437,259147714,1.0
18643437,3358431453,2.0
18643437,400073304,1.0
18643437,4824422625,1.0
18643437,1267142234,2.0
18643437,2253860190,1.0
18643437,4479753433,2.0
18643437,782217508665327618,2.0
18643437,2809494898,1.0
18643437,780990436580155393,3.0
18643437,794560719740092416,2.0
18643437,716399918559014913,2.0
18643437,765366985651843072,1.0
18643437,3499636752,3.0
18643437,712459124081086464,4.0
18643437,2748845459,1.0
18643437,3075298197,1.0
18643437,910728050,2.0
18643437,705899613681807360,1.0
18643437,699344605888782341,3.0
18643437,58174783,1.0
18643437,1259393028,1.0
18643437,120333328,1.0
18643437,4372832836,1.0
18643437,780882356315971584,1.0
18643437,470037777,1.0
18643437,2691413100,1.0
18643437,4875352630,2.0
18643437,39502036,1.0
18643437,2752192451,1.0
18643437,2977356688,1.0
18643437,242527201,1.0
18643437,452567693,1.0
18643437,1461779965,2.0
18643437,323085742,4.0
18643437,459352886,1.0
18643437,1713545467,1.0
18643437,780598056290885632,1.0
18643437,746108693838766080,1.0
18643437,2458562172,1.0
18643437,775695363109949440,1.0
18643437,722420172124852224,1.0
18643437,788431000682500096,1.0
18643437,2750309806,1.0
18643437,778472879683801088,2.0
18643437,238997174,2.0
18643437,3118408286,1.0
18643437,99579410,1.0
18643437,765306808978202626,2.0
18643437,240682764,1.0
18643437,1345660627,1.0
18643437,75955321,1.0
18643437,744655509345689600,1.0
18643437,223666042,1.0
18643437,54479718,2.0
18643437,438827648,1.0
18643437,702229568812412929,1.0
18643437,1320228714,1.0
18643437,2148332881,1.0
18643437,1238520968,1.0
18643437,746758787436994560,4.0
18643437,181697257,1.0
18643437,52794434,1.0
18643437,50043356,4.0
18643437,4883584173,1.0
18643437,2638077076,2.0
18643437,776167851099099137,1.0
18643437,700423587061043200,1.0
18643437,20681749,2.0
18643437,3239029664,4.0
18643437,3316868654,2.0
18643437,725074852596580353,1.0
18643437,714115470731784192,1.0
18643437,564648532,2.0
18643437,3112345673,4.0
18643437,24226617,1.0
18643437,2934033061,1.0
18643437,3264454478,1.0
18643437,2651159225,1.0
18643437,220181900,1.0
18643437,409957362,1.0
18643437,2246456797,1.0
18643437,34637327,1.0
18643437,2360257718,1.0
18643437,111800440,1.0
18643437,27665506,2.0
18643437,4787266529,4.0
18643437,56383613,1.0
18643437,2747676402,1.0
18643437,703644811023118337,2.0
18643437,4048852873,2.0
18643437,2877335481,1.0
18643437,205028527,1.0
18643437,244318780,1.0
18643437,72724285,1.0
18643437,31916862,1.0
18643437,322005131,3.0
18643437,2987929881,4.0
18643437,746772082155995136,1.0
18643437,4796109501,1.0
18643437,247860908,1.0
18643437,362139965,1.0
18643437,410076442,1.0
18643437,57529994,1.0
18643437,629161818,1.0
18643437,155054251,1.0
18643437,3320162235,1.0
18643437,1143033450,2.0
18643437,63003206,3.0
18643437,750776657523408896,2.0
18643437,36345774,3.0
18643437,3012932259,1.0
18643437,3468586467,2.0
18643437,28034749,4.0
18643437,2568323285,1.0
18643437,786286150528950272,1.0
18643437,1475664978,1.0
18643437,2338823611,1.0
18643437,1561539391,3.0
18643437,4503215594,2.0
18643437,3000731108,1.0
18643437,118708596,1.0
18643437,338120667,4.0
18643437,2867786359,2.0
18643437,930988064,2.0
18643437,1601751318,1.0
18643437,714916261419958273,1.0
18643437,1426710036,4.0
18643437,1553531790,4.0
18643437,789876171030732800,1.0
18643437,1695217200,1.0
18643437,725683704337719296,1.0
18643437,3225075195,2.0
18643437,1911047845,1.0
18643437,2437505030,1.0
18643437,3589220899,2.0
18643437,2482534224,1.0
18643437,490834665,2.0
18643437,732353954424578048,1.0
18643437,2440620382,1.0
18643437,211025537,1.0
18643437,758892492104142848,1.0
18643437,707344986396876800,1.0
18643437,187832891,2.0
18643437,615692074,2.0
18643437,3384385671,3.0
18643437,477018429,4.0
18643437,2947982368,2.0
18643437,211330352,1.0
18643437,784487746807169025,1.0
18643437,552809279,1.0
18643437,23317891,3.0
18643437,60403583,1.0
18643437,16500383,1.0
18643437,3177941678,2.0
18643437,738980966245371904,1.0
18643437,15165978,1.0
18643437,710088641243123712,2.0
18643437,2709836450,1.0
18643437,4805733373,2.0
18643437,510609255,2.0
18643437,3304796160,2.0
18643437,1904454054,4.0
18643437,790609284702826496,1.0
18643437,751211412,1.0
18643437,3832888097,1.0
18643437,4289916037,1.0
18643437,26388848,1.0
18643437,3239853627,1.0
18643437,714878737381101568,1.0
18643437,3433744403,4.0
18643437,3666268342,1.0
18643437,292987643,1.0
18643437,3610245193,1.0
18643437,415552102,1.0
18643437,4886213447,3.0
18643437,2569680516,1.0
18643437,800847230,1.0
18643437,425496140,1.0
18643437,343183085,1.0
18643437,771127026711457792,2.0
18643437,792822549457633280,1.0
18643437,575995680,1.0
18643437,2890165361,4.0
18643437,27839828,1.0
18643437,21183809,1.0
18643437,133986655,1.0
18643437,4020544425,1.0
18643437,971168658,1.0
18643437,762849750727073794,1.0
18643437,2416254386,1.0
18643437,743291698042703872,1.0
18643437,133504070,2.0
18643437,533074865,2.0
18643437,1000360488,1.0
18643437,2997027117,2.0
18643437,511462837,1.0
18643437,2912971218,1.0
18643437,435958880,2.0
18643437,785340079,2.0
18643437,2917665944,2.0
18643437,4492207332,2.0
18643437,707361456677752834,1.0
18643437,16043205,1.0
18643437,2477650625,1.0
18643437,183875464,1.0
18643437,786611393092919297,1.0
18643437,215010668,1.0
18643437,21000275,1.0
18643437,3309884754,1.0
18643437,292098147,1.0
18643437,3167885128,1.0
18643437,17748048,1.0
18643437,548828636,1.0
18643437,1914180367,1.0
18643437,99847545,2.0
18643437,785334690454659073,1.0
18643437,988792045,1.0
18643437,4802984436,1.0
18643437,189632299,1.0
18643437,182542970,3.0
18643437,2196378314,1.0
18643437,4878021700,1.0
18643437,15246549,3.0
18643437,2273741413,1.0
18643437,754119485410406400,3.0
18643437,1349357568,1.0
18643437,244722283,1.0
18643437,552421902,1.0
18643437,2986665808,1.0
18643437,763047910384758784,1.0
18643437,1859409636,1.0
18643437,757401635509252097,2.0
18643437,22191111,2.0
18643437,773144623812186112,1.0
18643437,25291915,1.0
18643437,4574782876,1.0
18643437,4550502502,1.0
18643437,751422806454394880,1.0
18643437,1403325440,4.0
18643437,725076888561979393,1.0
18643437,188105034,1.0
18643437,703098386090569728,1.0
18643437,769345502332723200,1.0
18643437,164918214,1.0
18643437,4747582447,2.0
18643437,2760314563,2.0
18643437,160930875,1.0
18643437,2535329815,2.0
18643437,846744007,1.0
18643437,471546419,1.0
18643437,35036599,1.0
18643437,540323881,1.0
18643437,1359561847,1.0
18643437,746116280856514560,1.0
18643437,756656323702456320,1.0
18643437,3404096482,1.0
18643437,22707143,1.0
18643437,785257087987093504,3.0
18643437,1573693302,1.0
18643437,2806471434,3.0
18643437,68031935,1.0
18643437,29051099,1.0
18643437,1134733550,1.0
18643437,758700830165827584,1.0
18643437,750707209970024448,2.0
18643437,241634539,1.0
18643437,4576799353,1.0
18643437,786964672662700032,2.0
18643437,2515686963,1.0
18643437,760105555658625024,1.0
18643437,68766132,1.0
18643437,188425645,2.0
18643437,459454101,1.0
18643437,235391593,1.0
18643437,504914912,2.0
18643437,3241032604,2.0
18643437,132378981,1.0
18643437,998397548,3.0
18643437,570327991,1.0
18643437,2341977604,2.0
18643437,2935585568,1.0
18643437,22211869,1.0
18643437,4799007915,3.0
18643437,2660410752,1.0
18643437,392897999,1.0
18643437,720211359078592513,1.0
18643437,22237401,2.0
18643437,994459970,2.0
18643437,24006136,1.0
18643437,1901735065,4.0
18643437,64431010,2.0
18643437,2954831674,4.0
18643437,85940335,1.0
18643437,3369938530,1.0
18643437,740369320388108288,2.0
18643437,2600363390,2.0
18643437,2433004597,1.0
18643437,1141027980,4.0
18643437,4779554234,3.0
18643437,751401081238794240,1.0
18643437,2529693623,1.0
18643437,763931106869522435,1.0
18643437,18647663,1.0
18643437,14346664,1.0
18643437,2849529551,1.0
18643437,4908275244,1.0
18643437,166855904,1.0
18643437,13525402,1.0
18643437,743125492224626689,2.0
18643437,712694359213236224,1.0
18643437,1235699436,2.0
18643437,119942944,1.0
18643437,781613701434597376,2.0
18643437,337357621,1.0
18643437,484512347,1.0
18643437,703568996851777536,1.0
18643437,122241218,1.0
18643437,26270980,1.0
18643437,750831076830883840,1.0
18643437,3105345650,1.0
18643437,4198082894,1.0
18643437,373954620,1.0
18643437,250131859,2.0
18643437,737937815221219328,1.0
18643437,4903246469,3.0
18643437,736951440,1.0
18643437,808152564,1.0
18643437,1725530989,1.0
18643437,3376083604,1.0
18643437,19908361,2.0
18643437,562364861,1.0
18643437,27686745,1.0
18643437,716718406515429377,1.0
18643437,2447749345,1.0
18643437,1713984559,1.0
18643437,317284206,1.0
18643437,782798424466984960,1.0
18643437,19378287,1.0
18643437,178830272,4.0
18643437,627865229,1.0
18643437,3245699586,1.0
18643437,443245458,1.0
18643437,428224490,1.0
18643437,28625375,1.0
18643437,15665455,2.0
18643437,738955727339986944,3.0
18643437,303450744,2.0
18643437,865590798,1.0
18643437,3620475495,1.0
18643437,708265425998618625,2.0
18643437,3292911462,1.0
18643437,4399710327,2.0
18643437,345613749,2.0
18643437,25550683,3.0
18643437,492823036,2.0
18643437,147247726,1.0
18643437,158950134,3.0
18643437,742785974527201280,1.0
18643437,33155165,1.0
18643437,786214597124501505,1.0
18643437,717862238565101568,1.0
18643437,1389491784,1.0
18643437,421256862,1.0
18643437,385348343,1.0
18643437,753415944538460160,1.0
18643437,537709549,1.0
18643437,1493602183,1.0
18643437,788496201549123584,3.0
18643437,1703081617,4.0
18643437,3999175995,2.0
18643437,803955697,1.0
18643437,4598879664,1.0
18643437,715569766635671552,1.0
18643437,792150296789078016,1.0
18643437,37001551,1.0
18643437,4269888616,1.0
18643437,3950712737,2.0
18643437,326288537,2.0
18643437,2271057545,1.0
18643437,4552716375,1.0
18643437,716297841098928129,1.0
18643437,298785477,1.0
18643437,4833753718,1.0
18643437,751930155841445888,2.0
18643437,525652918,1.0
18643437,14529420,3.0
18643437,759719639601381376,3.0
18643437,774099479716765698,2.0
18643437,545477814,1.0
18643437,2398300866,4.0
18643437,283342056,2.0
18643437,3620498773,1.0
18643437,199056422,2.0
18643437,84940229,2.0
18643437,705814755869470720,1.0
18643437,755443768527036416,1.0
18643437,757220239453061120,2.0
18643437,3640646474,1.0
18643437,781588204793188352,2.0
18643437,1226167963,1.0
18643437,755879465423515648,1.0
18643437,2402021480,1.0
18643437,31244338,1.0
18643437,251428031,1.0
18643437,780721516824494080,1.0
18643437,1177563320,1.0
18643437,1349116230,1.0
18643437,15157567,2.0
18643437,478640581,1.0
18643437,4197687407,3.0
18643437,386022683,1.0
18643437,2497286180,2.0
18643437,26473089,3.0
18643437,231184538,1.0
18643437,308464109,1.0
18643437,17250787,1.0
18643437,593028779,2.0
18643437,459612537,2.0
18643437,4510289232,1.0
18643437,176657599,1.0
18643437,1917575185,3.0
18643437,172255937,1.0
18643437,791747503087497220,1.0
18643437,714921389204115456,1.0
18643437,2867910136,2.0
18643437,736769348275208192,1.0
18643437,160505037,1.0
18643437,375897463,1.0
18643437,459830470,2.0
18643437,18230206,1.0
18643437,362915516,2.0
18643437,3362391490,1.0
18643437,233305430,1.0
18643437,1176693038,1.0
18643437,69087505,2.0
18643437,700684355492904960,1.0
18643437,140233495,1.0
18643437,791535569985605632,1.0
18643437,2251078090,1.0
18643437,2445831720,1.0
18643437,22217130,2.0
18643437,375709212,1.0
18643437,738164915886661634,1.0
18643437,4404234263,1.0
18643437,16853875,1.0
18643437,757914175,4.0
18643437,898513765,2.0
18643437,126440204,1.0
18643437,3122128662,1.0
18643437,164310086,1.0
18643437,771817051828523008,1.0
18643437,759683211194667008,1.0
18643437,79207306,1.0
18643437,764184583252377600,2.0
18643437,40548350,1.0
18643437,2453605819,1.0
18643437,35888387,1.0
18643437,456636296,3.0
18643437,36494299,1.0
18643437,784813082371588096,2.0
18643437,715278406120775680,1.0
18643437,2730285579,1.0
18643437,2920159280,1.0
18643437,789861342,2.0
18643437,475171253,1.0
18643437,3105248383,1.0
18643437,756727823537172480,4.0
18643437,3308471184,1.0
18643437,482043594,1.0
18643437,791094056805740545,1.0
18643437,741393440856903681,3.0
18643437,626226959,1.0
18643437,426257553,4.0
18643437,4499094387,2.0
18643437,2994834129,1.0
18643437,2586109003,1.0
18643437,1918970364,1.0
18643437,3900280775,1.0
18643437,61558438,1.0
18643437,1190170914,1.0
18643437,938081718,1.0
18643437,747887591547101184,1.0
18643437,96540459,1.0
18643437,3951211755,2.0
18643437,3905905514,2.0
18643437,939616705,2.0
18643437,774718101623627776,1.0
18643437,81016687,1.0
18643437,729752299124473856,1.0
18643437,64357440,1.0
18643437,755046612100087808,1.0
18643437,1156371384,1.0
18643437,3006484925,1.0
18643437,3799846158,1.0
18643437,588329379,2.0
18643437,3286910690,4.0
18643437,3270484302,1.0
18643437,178081614,1.0
18643437,2997416048,1.0
18643437,125304610,1.0
18643437,3267456386,1.0
18643437,488060497,1.0
18643437,3395959787,2.0
18643437,759069017999024128,1.0
18643437,747853121632641025,1.0
18643437,790291098,1.0
18643437,3280271678,1.0
18643437,716326723814629376,1.0
18643437,263410291,1.0
18643437,2887593005,2.0
18643437,743890811377487873,1.0
18643437,760170060073803776,2.0
18643437,4182688875,2.0
18643437,2319973422,1.0
18643437,2863902980,1.0
18643437,329939178,4.0
18643437,753963230867836931,1.0
18643437,778663872,1.0
18643437,4857096960,1.0
18643437,3404763687,1.0
18643437,713350794096078848,1.0
18643437,253743317,2.0
18643437,782653360847491072,1.0
18643437,3100878287,1.0
18643437,1888985053,1.0
18643437,149491758,1.0
18643437,787427214140723202,1.0
18643437,359089492,4.0
18643437,2832236678,1.0
18643437,792492171182039040,3.0
18643437,747755175293628416,1.0
18643437,2345733360,2.0
18643437,2511162391,1.0
18643437,3201406413,1.0
18643437,384538391,2.0
18643437,4221776955,1.0
18643437,3060388144,1.0
18643437,874666160,1.0
18643437,14834778,1.0
18643437,930871482,3.0
18643437,24004269,2.0
18643437,18292099,1.0
18643437,53490833,3.0
18643437,18066027,1.0
18643437,474994622,2.0
18643437,257399079,1.0
18643437,2186440241,1.0
18643437,3170150494,1.0
18643437,28412446,1.0
18643437,3004249311,2.0
18643437,18680093,1.0
18643437,4852473305,2.0
18643437,36985886,1.0
18643437,728820624043483136,1.0
18643437,758788609415655424,3.0
18643437,2432310906,1.0
18643437,3033854607,1.0
18643437,8797722,1.0
18643437,375918793,1.0
18643437,262670201,1.0
18643437,788577513882554368,1.0
18643437,3433383154,1.0
18643437,2900571793,1.0
18643437,4670931922,1.0
18643437,224155347,2.0
18643437,790727005,1.0
18643437,3894966194,1.0
18643437,751996334,1.0
18643437,760455234963533825,2.0
18643437,757568840104497152,1.0
18643437,474460857,1.0
18643437,737298327335751680,2.0
18643437,380507460,1.0
18643437,211310245,1.0
18643437,204452501,1.0
18643437,722050493443371008,4.0
18643437,710932536420077568,2.0
18643437,358956687,3.0
18643437,4499749708,1.0
18643437,59651331,1.0
18643437,318621840,2.0
18643437,171405013,2.0
18643437,325823725,1.0
18643437,228736760,2.0
18643437,562207562,1.0
18643437,4831797602,3.0
18643437,429994175,1.0
18643437,3578738958,1.0
18643437,722956907976118272,1.0
18643437,1281889598,1.0
18643437,125640659,2.0
18643437,1581496496,2.0
18643437,1080178255,1.0
18643437,510346708,2.0
18643437,2716269940,1.0
18643437,763165159913291776,2.0
18643437,782327800099377152,1.0
18643437,154228382,1.0
18643437,197344040,1.0
18643437,781125491302473728,1.0
18643437,755048061190057984,1.0
18643437,701531343721799680,2.0
18643437,3217074844,1.0
18643437,59141515,4.0
18643437,2871953978,1.0
18643437,4200046213,1.0
18643437,793533253084852224,1.0
18643437,387201661,1.0
18643437,33049958,1.0
18643437,3204938470,1.0
18643437,235698522,3.0
18643437,2718344363,2.0
18643437,786793654111248384,1.0
18643437,788870935214493700,2.0
18643437,27994089,1.0
18643437,1546826034,1.0
18643437,249923419,1.0
18643437,4183085298,2.0
18643437,152780763,2.0
18643437,20455872,2.0
18643437,887694002,1.0
18643437,101122971,1.0
18643437,391329975,1.0
18643437,3880803920,1.0
18643437,92643660,1.0
18643437,1141341337,1.0
18643437,714949505720823808,2.0
18643437,268959807,1.0
18643437,1115912653,1.0
18643437,757611862473277440,1.0
18643437,103999662,1.0
18643437,3281671453,2.0
18643437,2438854128,1.0
18643437,2577496249,1.0
18643437,1106503729,1.0
18643437,401098850,1.0
18643437,64686035,1.0
18643437,2171626666,1.0
18643437,1921211689,1.0
18643437,241803028,1.0
18643437,709290341,1.0
18643437,2457099590,1.0
18643437,2732036303,1.0
18643437,2889372518,1.0
18643437,177723828,1.0
18643437,3253228622,1.0
18643437,4860394491,4.0
18643437,45749147,1.0
18643437,159212496,1.0
18643437,71862569,1.0
18643437,3110265579,1.0
18643437,728644639960375296,1.0
18643437,1385837636,1.0
18643437,256533756,1.0
18643437,763792180964012032,1.0
18643437,787697712,1.0
18643437,784879717262454785,1.0
18643437,702909713164316672,1.0
18643437,3368077079,1.0
18643437,69625887,1.0
18643437,1539573439,1.0
18643437,130020846,2.0
18643437,3542894832,2.0
18643437,260887591,2.0
18643437,2407464848,1.0
18643437,458698552,1.0
18643437,774691058835976192,1.0
18643437,3050749924,1.0
18643437,3407879860,1.0
18643437,394916752,3.0
18643437,761488158492069888,1.0
18643437,79860619,2.0
18643437,250788932,1.0
18643437,754638668191653888,1.0
18643437,898445311,2.0
18643437,2601706543,2.0
18643437,725164077568270336,1.0
18643437,785129237711876105,3.0
18643437,751472723847548928,1.0
18643437,25062440,4.0
18643437,1463292906,3.0
18643437,745146545008316422,1.0
18643437,744262835195248640,1.0
18643437,776522858193379330,1.0
18643437,3458314408,4.0
18643437,2191286720,1.0
18643437,4529062287,1.0
18643437,31657533,1.0
18643437,716488053272014848,2.0
18643437,765913321031790593,1.0
18643437,791853193017733120,1.0
18643437,134319612,1.0
18643437,74372401,1.0
18643437,777021881807310849,2.0
18643437,239945390,1.0
18643437,252398984,1.0
18643437,736926810277974016,1.0
18643437,3316263486,1.0
18643437,4852151439,2.0
18643437,717080381153894400,3.0
18643437,3101569065,1.0
18643437,714098600356216835,2.0
18643437,47849447,1.0
18643437,2658322862,4.0
18643437,56300259,1.0
18643437,888020989,1.0
18643437,4858916014,2.0
18643437,20105334,1.0
18643437,717067248284729344,1.0
18643437,29801410,2.0
18643437,530903891,4.0
18643437,2920659436,1.0
18643437,2699094471,3.0
18643437,2994113630,1.0
18643437,4748579370,1.0
18643437,18988902,1.0
18643437,2557808328,1.0
18643437,461520458,2.0
18643437,47673131,1.0
